M(z=0.0) M/M0(z=0.27) M/M0(z=0.62) M/M0(z=1.0) M/M0(z=1.74) M/M0(z=2.48) M/M0(z=3.98) M/M0(z=5.49) res_star M_star ExpFit
11.45042 -0.048254013 -0.061229706 -0.07923508 -0.4875517 -0.74556446 -1.315525 -1.5687513 -0.05107975 9.291751 9.342831
11.423671 -0.015510559 -0.0696516 -0.14358997 -0.23333073 -0.5055275 -0.8812742 -1.5560017 0.2715206 9.57745 9.305929
11.441528 -0.033953667 -0.060279846 -0.09680557 -0.3097191 -0.40198898 -1.1556664 -1.4113016 0.07981777 9.41042 9.330603
11.446346 -0.038283348 -0.064040184 -0.12534428 -0.18528652 -0.47272873 -0.7572489 -1.2639751 0.08268833 9.419921 9.337233
11.441421 0.026968002 -0.105597496 -0.16168022 -0.29528332 -0.46616077 -0.7816 -1.0485754 0.15148449 9.481938 9.330454
11.438117 -0.014672279 -0.10625458 -0.1532135 -0.26132965 -0.33394337 -0.53351307 -1.0698099 0.054294586 9.380196 9.325901
11.414996 -0.011072159 -0.080952644 -0.14135838 -0.5234041 -0.5445576 -1.0260096 -1.4252777 0.08680248 9.380692 9.293889
11.432526 -0.02553749 -0.053067207 -0.035995483 -0.038166046 -0.26504803 -0.3184824 -0.33532524 -0.21763039 9.1005535 9.318184
11.427029 0.059854507 -0.15925694 -0.24964333 -0.37944603 -0.503252 -0.58195686 -1.3032598 0.2021761 9.512756 9.31058
11.42095 -0.041199684 -0.065099716 -0.20465088 -0.49699402 -0.64205265 -0.93574715 -1.270587 0.0254879 9.327644 9.302156
11.45058 -0.01126194 -0.12936306 -0.16219044 -0.22810078 -0.58706284 -1.1008492 -1.593194 -0.18151188 9.161538 9.34305
11.422652 0.050081253 -0.3187933 -0.3410654 -0.5197935 -0.6385498 -0.70862865 -1.4560452 0.024111748 9.3286295 9.304518
11.41783 0.00011444092 -0.10799217 -0.2114811 -0.25534058 -1.018364 -1.2225237 -1.4784975 0.1149025 9.412729 9.297827
11.454333 -0.29322052 -0.33308887 -0.33244705 -0.60106087 -0.8259077 -1.0477562 -1.3560953 -0.5412502 8.806951 9.348201
11.45019 -0.02889824 -0.062776566 -0.116238594 -0.17000389 -0.5847616 -0.66045666 -1.0259542 0.2341671 9.576681 9.342514
11.437571 -0.0585289 -0.16676235 -0.17790985 -0.54732704 -0.75568676 -1.3806858 -1.8277559 -0.17506313 9.1500845 9.325148
11.418689 -0.07439518 -0.15270042 -0.16642666 -0.51520634 -0.748497 -1.1462231 -1.4099541 -0.13162231 9.167397 9.299019
11.421991 -0.024300575 -0.080760956 -0.43002796 -0.4840393 -0.5228977 -1.062109 -1.3866682 0.03089714 9.334498 9.303601
11.433926 -0.030612946 -0.07461071 -0.11428547 -0.2708521 -0.25385857 -0.7860775 -1.3792372 0.12009716 9.440213 9.320116
11.45549 -0.089735985 -0.111151695 -0.1546793 -0.30885315 -0.43697643 -0.6039715 -1.0168266 0.0077323914 9.357518 9.349786
11.4142275 -0.03439331 -0.031321526 -0.070409775 -0.1752739 -0.5982275 -0.86402035 -1.0735216 0.23786068 9.530681 9.29282
11.401355 -0.056293488 -0.07499504 -0.11196327 -0.25166416 -0.49118614 -0.99126625 -1.2047749 -0.2653408 9.009539 9.274879
11.431139 0.0033016205 -0.13613987 -0.31871223 -0.8301239 -0.9985218 -1.6890869 -1.8679008 -0.21607876 9.100187 9.316266
11.418593 -0.08260918 -0.22951221 -0.3481617 -0.44333363 -0.831831 -1.1117764 -1.586195 -0.20486927 9.094017 9.298886
11.435358 -0.053113937 -0.102217674 -0.22064114 -0.35981655 -0.6415901 -1.3142271 -2.003479 -0.096055984 9.226038 9.322094
11.431009 -0.014325142 -0.09826374 -0.08830166 -0.36794567 -0.5991993 -0.8519478 -1.1369486 -0.10057831 9.215509 9.316088
11.441818 -0.09210968 -0.13888836 -0.15268421 -0.26967716 -0.54658604 -0.78287315 -1.4014587 -0.032007217 9.298994 9.331001
11.41069 -0.04469967 0.040065765 -0.45572948 -0.5650482 -0.6753855 -1.1587076 -1.5303354 0.16485691 9.452755 9.287898
11.4067135 -0.036953926 -0.07361984 -0.096385956 -0.40984154 -0.46893406 -0.6979332 -0.81943417 -0.08420658 9.198152 9.282358
11.434164 -0.048823357 -0.046894073 -0.12742138 -0.27752113 -0.4356346 -0.8829727 -1.2101917 -0.08124542 9.239201 9.320446
11.408492 -0.039372444 -0.09504604 -0.09146881 -0.36627007 -0.90630054 -1.4473143 -2.0254622 0.05343628 9.338273 9.284837
11.461712 -0.015669823 -0.047927856 -0.11556816 -0.2035923 -0.47713852 -0.62405396 -1.2207747 0.29897213 9.657278 9.358306
11.449977 -0.017008781 -0.051426888 -0.03862667 -0.108428 -0.51724243 -0.98811054 -1.2610903 0.33357334 9.675796 9.342222
11.427664 -0.044426918 -0.062275887 -0.14929008 -0.3956232 -0.61827755 -1.0763731 -1.3850336 0.14489079 9.45635 9.31146
11.409505 -0.022911072 0.066446304 -0.38250542 -0.7995682 -0.99535465 -1.2145166 -1.5258722 0.093961716 9.380209 9.286247
11.402087 -0.15542221 -0.21148968 -0.27839375 -0.3895502 -0.59910107 -0.7583046 -1.1007271 -0.31611633 8.959786 9.275903
11.452522 -0.045573235 -0.074650764 -0.14575481 -0.10143185 -0.74403477 -1.2462044 -1.6208591 0.18463516 9.530352 9.345716
11.406674 -0.026986122 -0.092185974 -0.15162659 -0.21823978 -0.4788084 -1.2075605 -1.782382 0.04748535 9.329788 9.282303
11.422747 -0.03959179 -0.115338326 -0.164958 -0.21524906 -0.5140543 -0.84447575 -1.060688 -0.103767395 9.200882 9.304649
11.425437 -0.028125763 -0.030594826 -0.19662952 -0.31266308 -0.54633427 -0.6726608 -1.0571299 -0.03464794 9.273728 9.308376
11.435358 -0.013385773 -0.07970619 -0.15055847 -0.21317863 -0.58201504 -0.92291355 -1.0421085 0.23037529 9.552469 9.322094
11.43455 -0.029071808 0.07005596 -0.12835026 -0.24051952 -0.2857809 -0.7274332 -0.8692684 -0.032503128 9.288476 9.320979
11.440044 -0.023456573 -0.07631779 -0.12594414 -0.23205185 -0.27426815 -0.66607857 -1.2190647 0.10954189 9.4381 9.328558
11.402522 -0.07573795 -0.31022167 -0.56785107 -0.65866375 -0.8631449 -1.261445 -1.3992071 -0.40632248 8.870187 9.276509
11.432949 0.07365322 -0.037363052 -0.08908558 -0.24555206 -0.3664856 -0.5516081 -1.2131729 0.2332058 9.551973 9.318768
11.431952 -0.021087646 -0.0781765 0.01848507 -0.52129173 -0.545002 -0.99951935 -1.1573582 0.12220001 9.43959 9.31739
11.427496 -0.030324936 -0.02031231 -0.15014935 -0.277133 -0.38896084 -1.0220957 -1.1917534 -0.14902306 9.162204 9.311227
11.414958 -0.012296677 -0.07134342 -0.080266 -0.18567848 -0.47891235 -0.8222847 -1.4956093 0.007259369 9.301095 9.293836
11.414977 -0.017585754 -0.041269302 -0.1605959 -0.28446102 -0.23945522 -1.0268068 -1.44837 0.07638836 9.370251 9.293862
11.421669 -0.013156891 -0.00935173 -0.539279 -0.63494587 -0.82240963 -1.1363249 -1.5194988 -0.08059025 9.222564 9.303154
11.453913 -0.023830414 -0.057543755 -0.09265804 -0.18659973 -0.33240414 -0.7232275 -1.1053 0.26506042 9.612684 9.347624
11.4557705 -0.04550743 -0.07997608 -0.12020111 -0.26808167 -0.3839817 -1.0315351 -1.4186096 0.24536037 9.5955305 9.35017
11.430917 -0.0047302246 -0.098101616 -0.1174469 -0.25127888 -0.29918194 -0.71314526 -1.0530872 0.12395954 9.439919 9.31596
11.417983 0.07653427 -0.20104694 -0.3019085 -0.42668152 -0.6652956 -1.4589958 -2.1396885 -0.14565182 9.152387 9.2980385
11.439735 -0.026374817 -0.07826328 -0.13026428 -0.21603107 -0.25133324 -0.54469395 -0.68952656 -0.04078102 9.287352 9.328133
11.42303 -0.030406952 -0.13376713 -0.21911049 -0.22912693 -0.6015701 -0.736084 -1.191371 0.3770008 9.682041 9.30504
11.445236 -0.046607018 -0.019536972 -0.22524929 -0.38238907 -0.42878532 -0.91533947 -1.6077242 -0.08110142 9.254604 9.335706
11.434017 -0.060246468 -0.071481705 -0.14418983 -0.30822468 -0.45754242 -0.8233452 -1.9004498 -0.1325016 9.187742 9.320244
11.424536 -0.06029129 -0.08873558 -0.12973881 -0.3572588 -0.61244583 -0.93819046 -1.6305275 -0.085181236 9.221947 9.307128
11.427719 0.004714012 -0.077095985 -0.13691902 -0.18472195 -0.38296604 -0.7203083 -1.0436563 0.05421257 9.365748 9.311536
11.429915 -0.029593468 -0.04404068 -0.09420776 -0.17198944 -0.43173695 -0.6607685 -0.8471823 0.28327942 9.597855 9.314575
11.450828 -0.19364643 -0.24753284 -0.34161377 -0.39236832 -0.5495968 -1.0990915 -1.7626505 -0.08701897 9.256371 9.3433895
11.424104 -0.051751137 -0.08476734 -0.12763786 -0.12366772 -0.71590996 -0.8912678 -1.3887806 0.37184334 9.678373 9.30653
11.427047 -0.015987396 -0.1305809 -0.18918991 -0.320014 -0.43391418 -0.9413538 -1.3471193 -0.099951744 9.210654 9.310606
11.415976 -0.15821457 -0.13691807 -0.23888874 -0.42702484 -0.519474 -0.9553175 -1.2102795 0.15772247 9.452972 9.29525
11.437041 -0.13187885 -0.16093636 -0.21925735 -0.3434906 -0.4623108 -0.57709694 -1.0728178 -0.23035336 9.094064 9.324417
11.443512 -0.0027427673 -0.068390846 -0.1437769 -0.21138382 -0.5054445 -0.6603956 -0.8782301 0.33430004 9.667634 9.333334
11.429228 -0.04889393 -0.10722542 -0.1579113 -0.3014202 -0.39806938 -0.67214775 -1.2185822 -0.06258297 9.25104 9.313623
11.432396 -0.04666519 -0.16395092 -0.044348717 -0.49960327 -0.59452057 -0.78185844 -1.2332821 0.39443588 9.71244 9.318004
11.4299345 -0.030607224 -0.066013336 -0.077999115 -0.29448986 -0.35519123 -0.92947483 -1.1325865 0.08458042 9.399181 9.314601
11.451658 -0.02220726 -0.029799461 -0.103829384 -0.062345505 -0.41822815 -0.70573235 -0.98277664 0.16794014 9.51247 9.34453
11.446578 -0.067975044 -0.105234146 -0.19025517 -0.3967619 -0.66934586 -1.4746094 -1.8416986 0.08095455 9.418507 9.337552
11.428092 -0.08772755 -0.12705612 -0.19409466 -0.32659912 -0.35225677 -0.9103079 -1.0719337 -0.114938736 9.197113 9.312052
11.41492 -0.029127121 -0.055933 -0.1668415 -0.324481 -0.4292612 -0.80265903 -1.1211128 -0.09188175 9.2019005 9.293782
11.437771 -0.02400589 -0.0740881 -0.11858559 -0.23366356 -0.5311794 -1.1488161 -2.2905998 -0.21533394 9.11009 9.325424
11.426842 -0.09154987 -0.12083912 -0.13078022 -0.6012573 -0.7299442 -1.0360231 -1.4171286 -0.24187183 9.06845 9.310322
11.425812 0.0031747818 -0.08396721 -0.15188122 -0.41090298 -0.49776936 -0.87942123 -0.9829836 -0.028434753 9.28046 9.308895
11.40072 0.009213448 -0.09781456 -0.16214085 -0.41656113 -0.71904373 -1.5157824 -1.7303143 0.01434803 9.288341 9.273993
11.418345 -0.23788261 -0.38123035 -0.4707613 -0.60318565 -0.70528793 -0.98609734 -1.5672493 -0.36535168 8.93319 9.298542
11.403076 -0.024640083 -0.061095238 -0.44711876 -0.63469505 -0.69772816 -1.0610046 -1.2827015 -0.016805649 9.260477 9.277283
11.436109 -0.25001144 -0.26051998 -0.36895943 -0.49442673 -0.83234787 -1.066947 -1.5511713 -0.49662495 8.826506 9.323131
11.40183 0.037652016 -0.12464142 -0.17601204 -0.17574501 -0.70967674 -0.8144207 -1.6965799 -0.109773636 9.16577 9.275543
11.435907 -0.012595177 -0.07088566 -0.10588741 -0.34413242 -0.4058199 -0.88429546 -1.3941841 -0.115745544 9.207108 9.322853
11.404377 0.14158726 -0.17140102 -0.19434643 -0.45882702 -0.50020885 -0.9056568 -1.0866079 0.07902527 9.358124 9.2790985
11.41825 0.060297966 -0.043951035 -0.10533905 -0.18265247 -0.5878401 -0.76194286 -1.106288 0.22185516 9.520265 9.298409
11.40062 -0.021913528 0.007286072 -0.37583256 -0.50787544 -0.8073101 -1.0587759 -1.2909794 -0.16539001 9.108464 9.273854
11.427701 -0.058325768 -0.043720245 -0.36252594 -0.5634327 -0.6746597 -1.0306301 -1.1902199 0.12225819 9.433769 9.311511
11.4296 0.0010023117 -0.02699852 -0.23397446 -0.2514181 -0.6545429 -0.8185606 -1.6595192 -0.0076475143 9.306491 9.314138
11.418956 -0.007993698 -0.11401653 -0.18923473 -0.1719799 -0.40116024 -1.0396643 -1.289588 0.040463448 9.339852 9.299389
11.4037075 -0.023165703 -0.09245205 -0.08692455 -0.401186 -0.5725603 -0.7116556 -0.99439716 -0.17623997 9.101925 9.278165
11.407282 -0.025452614 -0.09054756 -0.16044712 -0.27954865 -0.27477264 -0.73762417 -1.0430584 -0.20070362 9.082446 9.28315
11.418288 -0.015706062 0.011219025 -0.2612276 -0.6454172 -0.88340664 -1.3463297 -1.8442593 -0.17441177 9.12405 9.298462
11.437041 -0.024974823 -0.073856354 -0.12693405 -0.29995346 -0.65872574 -0.8340273 -1.080883 -0.061903 9.262514 9.324417
11.406577 -0.033081055 -0.09237957 -0.17853737 -0.25031757 -0.317317 -0.7507105 -1.3055592 -0.049157143 9.23301 9.282167
11.453455 -0.013066292 0.004026413 -0.2374897 -0.37917423 -0.18430996 -0.83730793 -1.1257067 0.5068493 9.853846 9.346996
11.432617 -0.209301 -0.24616241 -0.352108 -0.41453457 -0.7217903 -1.821578 -2.0196238 -0.48125076 8.837058 9.318309
11.411039 -0.007470131 -0.021583557 -0.09878445 -0.23295689 -0.34681034 -0.4945879 -0.9384403 0.20972347 9.498108 9.288384
11.428074 -0.06210518 -0.037234306 -0.22094822 -0.30933094 -0.42799282 -1.1244726 -1.4252548 -0.19236755 9.119659 9.312027
11.417602 -0.013579369 -0.06842899 -0.071053505 -0.32449436 -0.5637684 -1.4177704 -1.6639433 -0.1672287 9.1302805 9.297509
11.402443 -0.043478012 -0.04310608 -0.12604713 -0.35647488 -0.58203983 -0.77284336 -1.1617928 -0.1399908 9.136409 9.2764
11.400461 0.06928444 -0.2952671 -0.3591919 -0.5194483 -0.7445946 -0.8359957 -1.7397671 -0.20497036 9.068661 9.273631
11.404928 -0.14307499 -0.13610554 -0.36946678 -0.56531525 -0.9124317 -1.3560047 -1.5090609 -0.38214207 8.897725 9.279867
11.408999 -0.05577755 -0.057685852 -0.22024155 -0.46356297 -1.0282497 -1.2039251 -1.5564976 -0.21489716 9.070646 9.285543
11.420514 -0.032139778 -0.04535103 -0.070225716 -0.4687233 -0.5732355 -1.1821661 -1.5189695 -0.1945591 9.106993 9.301552
11.40422 0.021554947 0.92740726 -0.09496975 -0.3196621 -0.38288975 -0.9766121 -1.0185089 0.1971674 9.476047 9.278879
11.403036 -0.045823097 0.03373146 -0.30667496 -0.5351639 -0.94376373 -1.162673 -1.3865376 -0.2394371 9.03779 9.277227
11.401691 -0.04430294 -0.111992836 -0.15806675 -0.24710846 -0.2876482 -0.7333183 -1.0530787 0.059313774 9.334664 9.275351
11.411969 -0.06490421 -0.07550144 -0.12564182 -0.28356647 -0.7779379 -1.0205412 -1.4601784 0.022525787 9.312204 9.289679
11.437935 -0.036699295 -0.07624626 -0.11930084 -0.2053976 -0.30022812 -0.5736666 -0.63369274 0.04915619 9.374806 9.32565
11.407242 -0.13325882 -0.20948792 -0.5858574 -0.8536701 -1.0240049 -1.4766121 -2.281973 -0.37940502 8.903689 9.283094
11.401256 -0.24370861 -0.30293846 -0.38799095 -0.40640068 -0.703455 -1.3196688 -1.571806 -0.45721817 8.817523 9.274741
11.411815 -0.048911095 -0.14350414 -0.11137867 -0.649436 -1.0607462 -1.6761427 -2.3872156 -0.27018738 9.019276 9.289463
11.416933 -0.037244797 -0.05381298 -0.12707996 -0.32856846 -0.4093752 -0.674881 -0.78209114 -0.07179737 9.224783 9.29658
11.41699 -0.020319939 -0.06652355 -0.13398361 -0.22232151 -0.27128124 -0.6635084 -0.8400402 0.42568493 9.722344 9.296659
11.422747 -0.01176548 -0.067050934 -0.1407299 -0.18869114 -0.5032177 -0.7016392 -1.1741333 0.3832159 9.687865 9.304649
11.4133215 -0.043647766 -0.040459633 -0.23421288 -0.43108368 -0.5216007 -1.3460445 -2.069209 0.0014324188 9.292993 9.29156
11.419868 0.022166252 -0.04367447 -0.12641716 -0.22558212 -0.6966772 -1.0439272 -1.4225435 0.38919735 9.689854 9.300656
11.4293585 -0.034254074 -0.05885315 -0.09252262 -0.4430809 -0.7099638 -1.10991 -1.9603071 -0.07378006 9.240025 9.313805
11.41517 -0.22149086 -0.24667358 -0.2596426 -0.36189365 -0.49558067 -1.0719633 -1.2208195 -0.33680058 8.957329 9.294129
11.414362 -0.008137703 -0.039388657 -0.17740154 -0.37363815 -0.4798231 -0.99771595 -1.5555916 0.107951164 9.400958 9.293007
11.412588 -0.02815342 -0.10995674 -0.11913681 -0.30120373 -0.48172474 -0.78984165 -1.519907 -0.16464233 9.125897 9.29054
11.410341 -0.018731117 -0.12887287 -0.20999718 -0.71384525 -1.12113 -1.5234556 -1.8231907 -0.20455265 9.08286 9.287413
11.428596 -0.034155846 -0.025065422 -0.18457127 -0.27925873 -0.4478178 -0.5985546 -0.8326168 -0.05240631 9.260343 9.312749
11.432581 -0.044778824 -0.06483078 -0.13948536 -0.21804619 -0.42409134 -1.1800394 -1.337141 0.13431644 9.452576 9.318259
11.407046 -0.0052957535 -0.07186985 -0.088869095 -0.29296494 -0.5977373 -0.9344473 -1.151166 0.07163906 9.354461 9.282822
11.4104185 -0.027719498 -0.015696526 -0.32010174 -0.45313644 -0.5375633 -0.85267735 -1.0831404 -0.081920624 9.205599 9.287519
11.430268 -0.004699707 -0.069841385 -0.15347576 -0.23595047 -0.40548038 -0.9249439 -1.4669104 0.27483368 9.589896 9.3150625
11.428949 -0.0224514 -0.10697079 -0.08778763 -0.4372406 -0.66381645 -0.87888336 -1.3791332 0.070240974 9.383479 9.313238
11.421783 -0.0518322 -0.10850811 -0.13349724 -0.2534237 -0.3306961 -0.7422972 -1.1848812 -0.053188324 9.250124 9.303312
11.400402 -0.1685667 -0.22040081 -0.26222324 -0.46447182 -0.968338 -1.4564972 -1.8132515 -0.10750675 9.166042 9.273549
11.439681 -0.0380888 0.01647377 -0.30193806 -0.43720913 -0.44863415 -1.3736897 -1.939537 -0.05027771 9.27778 9.328057
11.406929 -0.33624268 -0.32077122 -0.504446 -0.7727823 -0.904109 -1.6768007 -2.0407667 -0.6304598 8.652198 9.282658
11.4328575 -0.024404526 -0.16535568 -0.32789898 -0.47828484 -0.5764446 -0.7221279 -1.4026308 -0.15600395 9.162638 9.318642
11.420115 -0.045669556 -0.26483345 -0.5609989 -0.7978449 -1.336052 -1.7899303 -2.3299208 -0.54574203 8.755257 9.300999
11.415015 -0.0121564865 -0.083642006 -0.14007568 -0.20597172 -0.38796806 -0.58431053 -1.1735048 0.08908081 9.382996 9.293915
11.42269 -0.03376484 -0.02716446 -0.22834015 -0.3655424 -0.52033234 -0.89664555 -1.0918999 0.11647987 9.42105 9.30457
11.417888 -0.024456024 -0.06329441 -0.10895634 -0.16548634 -0.31746387 -0.63915634 -1.3918753 0.3184309 9.616338 9.297907
11.423746 -0.06677437 -0.09814072 -0.22586632 -0.49985027 -0.844553 -1.2377796 -2.2262144 -0.31681728 8.989217 9.306034
11.405538 -0.008767128 -0.15132332 -0.3315096 -0.517745 -0.707037 -1.1648874 -1.7777004 -0.04744625 9.233272 9.280718
11.413033 -0.042506218 -0.088490486 -0.12701511 -0.2301035 -0.5045872 -1.1419029 -1.3548355 -0.06638622 9.2247715 9.291158
11.438736 -0.06674385 -0.10640812 -0.15243435 -0.48117828 -0.6767025 -1.0644798 -1.5724239 0.17232227 9.499077 9.326755
11.400839 -0.05584526 -0.09095192 -0.18475246 -0.28442 -0.72156143 -1.0207138 -1.3006134 -0.18006516 9.094093 9.2741585
11.409291 0.0023298264 -0.100728035 -0.1499052 -0.24269772 -0.2955551 -0.8748474 -1.1952753 -0.16488838 9.121061 9.28595
11.4028 -0.037584305 -0.04328823 -0.12855053 -0.25591373 -0.341815 -0.54520607 -1.0918121 0.25009346 9.526991 9.276897
11.426823 -0.025547981 -0.05789566 -0.13362503 -0.23487473 -0.22202969 -1.0724277 -1.1347971 0.22537518 9.53567 9.310295
11.440552 0.004254341 -0.04218197 -0.099640846 -0.17467213 -0.3758068 -0.6471863 -0.7839136 0.31965637 9.648913 9.329257
11.408414 -0.036590576 -0.07446289 -0.10705376 -0.10925579 -0.7369423 -1.1517029 -1.3186255 -0.15922928 9.125499 9.284728
11.408727 -0.03480816 -0.09261894 -0.17298412 -0.25072765 -0.36262417 -0.8731165 -1.4024467 -0.030004501 9.255159 9.285164
11.421159 -0.00028514862 -0.076729774 -0.21814632 -0.2693138 -0.46780777 -0.7926159 -1.0301371 0.07312107 9.375567 9.302446
11.413591 -0.049217224 -0.08709049 -0.3251047 -0.63436127 -0.7606039 -0.9980955 -1.581193 -0.06581497 9.22612 9.291935
11.404358 -0.019985199 -0.056484222 -0.12477493 -0.5058956 -0.5098896 -1.3694963 -1.6095476 -0.059908867 9.219163 9.279072
11.406243 -0.0537529 -0.07746315 -0.115187645 -0.34949017 -0.64733124 -0.86860085 -1.0906429 0.09206009 9.373762 9.281702
11.420969 -0.06542683 -0.1215601 -0.3086195 -0.6583309 -0.70646286 -0.99899673 -1.779233 -0.38210392 8.920079 9.302183
11.4067135 -0.025258064 -0.0643692 -0.11130905 -0.14466953 -0.5264902 -0.8036995 -1.0352087 -0.072413445 9.209945 9.282358
11.429507 0.045324326 -0.076086044 -0.10712433 -0.32541275 -0.8930254 -1.0028343 -1.6883602 0.210145 9.524156 9.314011
11.450012 0.0012216568 0.36090565 -0.0761776 -0.13092327 -0.27525806 -1.0473709 -2.014453 0.5202465 9.862517 9.342271
11.445093 -0.25061512 -0.2969265 -0.3540058 -0.5000534 -0.5551071 -0.8876295 -1.0556984 -0.4257164 8.909793 9.335509
11.412492 -0.026699066 -0.06133461 -0.11501789 -0.2138834 -0.53279495 -0.8773184 -1.2021532 0.015688896 9.306094 9.290405
11.410536 -0.057225227 -0.12330532 -0.19475365 -0.16037464 -0.85752296 -1.3424034 -1.6860237 -0.2465887 9.041095 9.2876835
11.412626 -0.04489708 -0.1105175 -0.15774536 -0.29766178 -0.691329 -1.2237396 -1.4422588 0.17650223 9.467095 9.290593
11.431805 0.011563301 -0.068532944 -0.09789944 -0.28232574 -0.37645626 -0.68686676 -0.9515333 0.15678787 9.473974 9.317186
11.417945 -0.053138733 -0.06872845 -0.12044525 -0.4540434 -0.44147015 -0.8876066 -1.1764345 -0.057803154 9.240182 9.297985
11.419298 -0.01669693 -0.05678463 -0.12336254 -0.24075222 -0.46428204 -0.9680815 -1.3798504 0.12383461 9.423699 9.299865
11.428539 -0.017558098 -0.068678856 -0.14793396 -0.22910976 -0.50043774 -0.7339573 -1.0803747 0.2412405 9.553912 9.312672
11.433245 -0.0025320053 -0.059072495 -0.09889984 -0.19262314 -0.32162857 -0.4783392 -0.7985182 0.18449974 9.503675 9.319176
11.40278 -0.04403305 -0.10770416 -0.10752678 -0.46795082 -0.61654663 -0.98978615 -1.4416018 0.02993679 9.306807 9.27687
11.420267 -0.04632759 -0.09169769 -0.15541744 -0.25681686 -0.62778664 -1.2604666 -1.4259691 0.5573225 9.858531 9.3012085
11.413361 -0.059872627 -0.10264206 -0.10785198 -0.27894115 -0.75125027 -0.9818516 -1.2712021 -0.22233582 9.069279 9.291615
11.434385 -0.15514374 -0.17983723 -0.33210278 -0.5514059 -0.8059597 -1.102663 -1.4462042 -0.31970215 9.001049 9.320751
11.406224 -0.058979034 -0.10498905 -0.17453575 -0.21482182 -0.4836998 -0.70136833 -1.1031199 0.08338356 9.365059 9.281675
11.407712 -0.08189392 -0.081988335 -0.20136261 -0.32974243 -0.5602207 -0.99144936 -1.2243576 -0.18429661 9.099453 9.28375
11.403471 -0.016877174 -0.11893082 -0.1589346 -0.24187565 -0.6138191 -0.98970604 -1.3479033 -0.14838696 9.129447 9.277834
11.4090185 0.0022735596 -0.0712862 -0.11602497 -0.18021107 -0.4102888 -0.8065033 -1.1567564 0.08362961 9.3692 9.28557
11.418651 -0.037714005 -0.07922268 -0.13951397 -0.2257719 -0.4646883 -0.70646477 -1.1534481 0.10901451 9.40798 9.298965
11.408843 -0.039233208 -0.070124626 -0.1065855 -0.20122242 -0.29006195 -0.6781578 -1.3227262 0.13890076 9.424227 9.285326
11.41038 0.03559017 -0.07886696 -0.13879585 -0.26714325 -0.38881302 -0.5999098 -1.1438236 0.22110653 9.508574 9.287467
11.423727 -0.034597397 -0.13708973 -0.18187332 -0.31122303 -0.48936272 -0.89162445 -1.0880651 0.21877575 9.524783 9.306007
11.402107 -0.028146744 -0.049084663 -0.2109623 -0.27818775 -0.796484 -1.1660748 -1.3474188 -0.18238354 9.093547 9.27593
11.406793 -0.033211708 -0.06993389 -0.13641262 -0.16245556 -0.39381886 -1.7363873 -2.0196457 0.11411762 9.396586 9.282469
11.415246 -0.0044584274 -0.06973362 -0.09723663 -0.23756123 -0.39216042 -0.76392746 -1.122201 0.39354038 9.687777 9.294236
11.40414 -0.060435295 -0.011841774 -0.28278255 -0.35718536 -0.79629326 -0.8830328 -1.7231932 -0.12717915 9.151589 9.278769
11.424141 -0.03830719 -0.07808781 -0.13688469 -0.11408234 -0.80654526 -1.5120716 -1.5961742 0.11358929 9.420171 9.3065815
11.404515 -0.038546562 -0.05313492 -0.1438942 -0.3432703 -0.71337795 -0.79310894 -1.6210699 -0.026332855 9.252958 9.279291
11.419907 -0.009857178 -0.049487114 -0.13254738 -0.26135254 -0.39426994 -0.5642595 -1.2046719 0.11656952 9.417278 9.300709
11.428428 -0.0013427734 -0.02842331 -0.10147858 -0.07874203 -0.41453362 -1.1570301 -1.3156929 0.057795525 9.370313 9.312517
11.408199 -0.023393631 -0.116734505 -0.12932587 -0.35144615 -0.3307724 -0.8991461 -1.3912201 0.097937584 9.382366 9.284429
11.406282 -0.015057564 -0.054613113 -0.09590626 -0.21707249 -0.29250813 -0.43554115 -0.8980036 0.2633915 9.545148 9.281756
11.411796 -0.023054123 -0.07022381 -0.08044529 -0.30464554 -0.3774414 -0.6569061 -1.1457806 0.13299084 9.422427 9.289436
11.4117565 -0.0291605 -0.07586479 -0.10580349 -0.20231152 -0.23281288 -0.77230644 -1.4882183 -0.046245575 9.243137 9.289383
11.409408 -0.03699112 0.018162727 -0.2748413 -0.5046787 -0.5604992 -1.3438454 -1.5611362 -0.29640007 8.989712 9.286112
11.402957 -0.033880234 -0.06547737 -0.20988655 -0.34787273 -0.45407867 -0.85941505 -1.1532173 0.0394125 9.316529 9.277117
11.409213 -0.043782234 -0.07081604 -0.13744164 -0.23774529 -0.36631203 -0.61057377 -0.8238764 0.14625645 9.432097 9.285841
11.407085 -0.03384304 -0.10692501 -0.10007095 -0.47074986 -0.57815456 -0.87542343 -1.1367598 0.14681053 9.429686 9.282875
11.41517 -0.12128639 -0.4001646 -0.36960602 -0.7578716 -1.0632114 -1.7050238 -2.068801 -0.46886253 8.825267 9.294129
11.415995 -0.027089119 -0.022441864 -0.21726036 -0.4445591 -0.50631714 -0.8674793 -1.0239592 -0.028302193 9.266974 9.295277
11.416147 -0.051600456 -0.04803276 -0.26589012 -0.29264164 -0.98891354 -1.3766994 -1.5750189 -0.3063717 8.989117 9.295488
11.4145155 -0.013279915 -0.075865746 -0.009449959 -0.49939823 -0.5299692 -0.8045788 -1.0310717 -0.019555092 9.273665 9.2932205
11.4054985 -0.010173798 -0.044591904 -0.15186882 -0.27034664 -0.3380499 -1.1144943 -1.2974129 0.46730423 9.747969 9.280664
